date,GPP_NT_VUT_REF,GPP_DT_VUT_REF,GPP_NT_CUT_REF,GPP_DT_CUT_REF,fAPAR_MODIS,LAI_MODIS,TA_F,VPD_F,PA_F,P_F,CO2_F_MDS,P,AI,f0,A0,A0sum,VPD,chi_gst,Gsl,CO2_pa,LAImax,fAPARmax,m0,LAIpre
13/11/2004,0.437923,0.674791,0.376881,0.650277,0.2190681,0.2981375,2.385,0.626,97.309,11.9,382.2609344,812.225,1.094517,0.540873739,1.052000685,1439.64537,3.576195364,0.762200173,283,0.037197429,3.180903279,0.796166468,0.586672916,0j
14/11/2004,0.219603,0.647544,0.162498,0.626848,0.2169994,0.2941994,0.039,0.367,98.332,0,382.2609344,812.225,1.094517,0.540873739,1.068320216,1439.64537,3.576195364,0.762200173,283,0.037588482,3.180903279,0.796166468,0.586672916,0j
15/11/2004,0.771565,0.560231,0.699097,0.542321,0.2157683,0.291785,1.927,0.775,98.063,0,382.2609344,812.225,1.094517,0.540873739,1.369879223,1439.64537,3.576195364,0.762200173,283,0.037485654,3.180903279,0.796166468,0.586672916,0j
16/11/2004,0.327733,0.199554,0.285638,0.186023,0.2161688,0.2924794,4.017,0.42,97.685,4.5,382.2609344,812.225,1.094517,0.540873739,0.424292703,1439.64537,3.576195364,0.762200173,283,0.037341159,3.180903279,0.796166468,0.586672916,0j
17/11/2004,0.517771,0.204834,0.505883,0.193733,0.2173904,0.2946206,6.587,0.886,97.254,6.5,382.2609344,812.225,1.094517,0.540873739,0.776655398,1439.64537,3.576195364,0.762200173,283,0.037176405,3.180903279,0.796166468,0.586672916,0j
18/11/2004,0.351907,0.114624,0.323835,0.107967,0.2188278,0.2969006,5.408,1.143,96.424,20,382.2609344,812.225,1.094517,0.540873739,0.664123699,1439.64537,3.576195364,0.762200173,283,0.036859128,3.180903279,0.796166468,0.586672916,(5.551115123125783e-17+0j)
19/11/2004,-0.207888,0.020228,0,0.0187144,0.2183067,0.2950581,0.008,0.389,95.828,16.4,382.2609344,812.225,1.094517,0.540873739,0.212713418,1439.64537,3.576195364,0.762200173,283,0.036631301,3.180903279,0.796166468,0.586672916,0j
20/11/2004,-0.224056,0.0231216,0,0.0232292,0.2183702,0.2943731,-0.517,0.52,96.892,4,382.2609344,812.225,1.094517,0.540873739,0.354591319,1439.64537,3.576195364,0.762200173,283,0.037038026,3.180903279,0.796166468,0.586672916,0j
21/11/2004,-0.0664424,0.0707848,0,0.071131,0.2168016,0.2904456,-0.154,0.618,97.685,1.1,382.2609344,812.225,1.094517,0.540873739,0.374862191,1439.64537,3.576195364,0.762200173,283,0.037341159,3.180903279,0.796166468,0.586672916,(-5.551115123125783e-17+0j)
22/11/2004,0.56302,0.13797,0.53129,0.137022,0.2137142,0.2836081,3.856,0.893,97.024,6.1,382.2609344,812.225,1.094517,0.540873739,0.622064347,1439.64537,3.576195364,0.762200173,283,0.037088485,3.180903279,0.796166468,0.586672916,0j
23/11/2004,0.526892,0.192943,0.538835,0.187418,0.2099276,0.27552,4.036,1.202,97.219,11.8,382.2609344,812.225,1.094517,0.540873739,0.724382908,1439.64537,3.576195364,0.762200173,283,0.037163026,3.180903279,0.796166468,0.586672916,(5.551115123125783e-17+0j)
24/11/2004,0.411542,0.39282,0.441331,0.38191,0.2048674,0.2651481,-1.61,0.767,98.701,0,382.2609344,812.225,1.094517,0.540873739,0.79046123,1439.64537,3.576195364,0.762200173,283,0.037729536,3.180903279,0.796166468,0.586672916,0j
25/11/2004,0.719459,0.485143,0.741998,0.481312,0.1999445,0.2551481,-1.278,1.07,98.454,0,382.2609344,812.225,1.094517,0.540873739,1.203885198,1439.64537,3.576195364,0.762200173,283,0.037635118,3.180903279,0.796166468,0.586672916,0j
26/11/2004,0.553659,0.317025,0.575573,0.366661,0.1955396,0.2463794,-0.538,1.262,97.785,0,382.2609344,812.225,1.094517,0.540873739,1.036322444,1439.64537,3.576195364,0.762200173,283,0.037379385,3.180903279,0.796166468,0.586672916,0j
27/11/2004,-0.0460404,0.164297,0,0.30705,0.1914754,0.2380412,3.676,0.726,97.603,3.8,382.2609344,812.225,1.094517,0.540873739,0.41447876,1439.64537,3.576195364,0.762200173,283,0.037309814,3.180903279,0.796166468,0.586672916,0j
28/11/2004,0.718069,0.329694,0.532196,0.503431,0.1889028,0.2331412,3.771,0.887,97.327,0.3,382.2609344,812.225,1.094517,0.540873739,0.611430468,1439.64537,3.576195364,0.762200173,283,0.03720431,3.180903279,0.796166468,0.586672916,0j
29/11/2004,0.174529,0.516246,0.178448,0.656364,0.187084,0.2297262,3.481,0.556,97.209,0.2,382.2609344,812.225,1.094517,0.540873739,0.617522724,1439.64537,3.576195364,0.762200173,283,0.037159203,3.180903279,0.796166468,0.586672916,0j
30/11/2004,0.558235,0.965909,0.550624,1.0501,0.3281244,0.49466,2.659,0.946,97.387,0,382.2609344,812.225,1.094517,0.540873739,1.131870702,1439.64537,3.576195364,0.762200173,283,0.037227246,3.180903279,0.796166468,0.586672916,0j
01/12/2004,0.400945,0.408455,0.427732,0.468682,0.1827535,0.2215481,3.589,1.064,96.757,1.8,382.2609344,812.225,1.094517,0.540873739,0.774618991,1439.64537,3.576195364,0.762200173,283,0.036986421,3.180903279,0.796166468,0.586672916,(-5.551115123125783e-17+0j)
02/12/2004,0.242513,0.259765,0.237044,0.292934,0.183258,0.2225275,1.716,0.377,96.822,0.1,382.2609344,812.225,1.094517,0.540873739,0.588486536,1439.64537,3.576195364,0.762200173,283,0.037011268,3.180903279,0.796166468,0.586672916,0j
03/12/2004,0.515529,0.456048,0.45507,0.506604,0.1836997,0.2235069,1.702,0.49,97.544,0.6,382.2609344,812.225,1.094517,0.540873739,0.908435412,1439.64537,3.576195364,0.762200173,283,0.037287261,3.180903279,0.796166468,0.586672916,(1.1102230246251565e-16+0j)
04/12/2004,0.947936,0.623789,0.9003,0.678096,0.1840727,0.2242512,0.135,0.62,98.462,0,382.2609344,812.225,1.094517,0.540873739,0.97293935,1439.64537,3.576195364,0.762200173,283,0.037638176,3.180903279,0.796166468,0.586672916,(-1.1102230246251565e-16+0j)
05/12/2004,0.782336,0.689173,0.745328,0.743849,0.1856981,0.2275812,0.746,1.091,98.307,0,382.2609344,812.225,1.094517,0.540873739,1.025206185,1439.64537,3.576195364,0.762200173,283,0.037578926,3.180903279,0.796166468,0.586672916,0j
06/12/2004,0.343564,0.334253,0.432513,0.375894,0.1856981,0.2275812,3.379,1.109,98.266,0,382.2609344,812.225,1.094517,0.540873739,0.802673451,1439.64537,3.576195364,0.762200173,283,0.037563253,3.180903279,0.796166468,0.586672916,(5.551115123125783e-17+0j)
07/12/2004,-0.104207,0.249072,0,0.28256,0.1856981,0.2275812,2.395,1.306,98.473,0,382.2609344,812.225,1.094517,0.540873739,0.577575557,1439.64537,3.576195364,0.762200173,283,0.037642381,3.180903279,0.796166468,0.586672916,0j
08/12/2004,0.549005,0.515895,0.595211,0.568013,0.1856981,0.2275812,2.324,0.979,98.66,0,382.2609344,812.225,1.094517,0.540873739,1.043114803,1439.64537,3.576195364,0.762200173,283,0.037713864,3.180903279,0.796166468,0.586672916,(2.220446049250313e-16+0j)
09/12/2004,0.884949,0.572943,0.917965,0.625579,0.05616,0.1,-1.441,0.549,98.666,0,382.2609344,812.225,1.094517,0.540873739,0.89733951,1439.64537,3.576195364,0.762200173,283,0.037716157,3.180903279,0.796166468,0.586672916,(1.1102230246251565e-16+0j)
10/12/2004,1.05705,0.674636,1.09069,0.731577,0.05616,0.1,-2.807,0.559,98.31,0,382.2609344,812.225,1.094517,0.540873739,1.095917743,1439.64537,3.576195364,0.762200173,283,0.037580072,3.180903279,0.796166468,0.586672916,(-2.220446049250313e-16+0j)
11/12/2004,0.955103,0.655165,0.989809,0.710425,0.05616,0.1,-2.21,1.027,98.363,0,382.2609344,812.225,1.094517,0.540873739,1.105895628,1439.64537,3.576195364,0.762200173,283,0.037600332,3.180903279,0.796166468,0.586672916,(1.1102230246251565e-16+0j)
12/12/2004,1.3351,0.193812,0.200537,0.221563,0.05616,0.1,-0.981,0.157,98.637,0,382.2609344,812.225,1.094517,0.540873739,0.408693578,1439.64537,3.576195364,0.762200173,283,0.037705072,3.180903279,0.796166468,0.586672916,(2.7755575615628914e-17+0j)
13/12/2004,0.523705,0.558947,0.598947,0.612123,0.05616,0.1,-2.989,0.463,98.634,0,382.2609344,812.225,1.094517,0.540873739,0.818622006,1439.64537,3.576195364,0.762200173,283,0.037703925,3.180903279,0.796166468,0.586672916,(1.1102230246251565e-16+0j)
14/12/2004,0.861329,0.649963,0.945034,0.704136,0.05616,0.1,-5.279,0.415,98.484,0,382.2609344,812.225,1.094517,0.540873739,0.786128846,1439.64537,3.576195364,0.762200173,283,0.037646586,3.180903279,0.796166468,0.586672916,0j
15/12/2004,0.840335,0.634741,0.922705,0.687659,0.05616,0.1,0.452,2.525,98.025,0,382.2609344,812.225,1.094517,0.540873739,1.386345222,1439.64537,3.576195364,0.762200173,283,0.037471128,3.180903279,0.796166468,0.586672916,(-1.1102230246251565e-16+0j)
16/12/2004,0.506892,0.603543,0.508907,0.655882,0.05616,0.1,2.092,3.342,97.236,0,382.2609344,812.225,1.094517,0.540873739,1.287705878,1439.64537,3.576195364,0.762200173,283,0.037169524,3.180903279,0.796166468,0.586672916,(-2.220446049250313e-16+0j)
17/12/2004,0.446832,0.479462,0.427754,0.528598,0.05616,0.1,2.342,1.628,95.777,0.3,382.2609344,812.225,1.094517,0.540873739,1.172520799,1439.64537,3.576195364,0.762200173,283,0.036611806,3.180903279,0.796166468,0.586672916,(1.1102230246251565e-16+0j)
18/12/2004,0.313906,0.208361,0.26621,0.235943,0.05616,0.1,1.071,0.763,95.562,6.4,382.2609344,812.225,1.094517,0.540873739,0.463607515,1439.64537,3.576195364,0.762200173,283,0.036529619,3.180903279,0.796166468,0.586672916,(1.1102230246251565e-16+0j)
19/12/2004,0.284032,0.14591,0.180732,0.167239,0.05616,0.1,-0.761,0.446,96.142,3.3,382.2609344,812.225,1.094517,0.540873739,0.297408549,1439.64537,3.576195364,0.762200173,283,0.036751331,3.180903279,0.796166468,0.586672916,0j
20/12/2004,0.481213,0.483126,0.532904,0.530786,0.05616,0.1,-2.576,0.832,97.539,0,382.2609344,812.225,1.094517,0.540873739,0.765713881,1439.64537,3.576195364,0.762200173,283,0.037285349,3.180903279,0.796166468,0.586672916,0j
21/12/2004,0.869529,0.696101,0.951952,0.74849,0.05616,0.1,-6.148,0.436,98.019,0,382.2609344,812.225,1.094517,0.540873739,0.815200662,1439.64537,3.576195364,0.762200173,283,0.037468835,3.180903279,0.796166468,0.586672916,(5.551115123125783e-17+0j)
22/12/2004,0.439767,0.443263,0.481217,0.492363,0.05616,0.1,-4.61,0.699,97.522,0,382.2609344,812.225,1.094517,0.540873739,0.638287175,1439.64537,3.576195364,0.762200173,283,0.037278851,3.180903279,0.796166468,0.586672916,0j
23/12/2004,-0.00130699,0.237866,0.0568777,0.269369,0.05616,0.1,2.832,0.941,96.236,1.4,382.2609344,812.225,1.094517,0.540873739,0.578984811,1439.64537,3.576195364,0.762200173,283,0.036787263,3.180903279,0.796166468,0.586672916,0j
24/12/2004,0.269276,0.305853,0.336696,0.34473,0.05616,0.1,5.931,1.9,96.05,0.5,382.2609344,812.225,1.094517,0.540873739,0.826667538,1439.64537,3.576195364,0.762200173,283,0.036716163,3.180903279,0.796166468,0.586672916,(-2.220446049250313e-16+0j)
25/12/2004,0.322421,0.377494,0.387893,0.418725,0.05616,0.1,5.266,1.874,95.568,0,382.2609344,812.225,1.094517,0.540873739,0.990730907,1439.64537,3.576195364,0.762200173,283,0.036531913,3.180903279,0.796166468,0.586672916,0j
26/12/2004,-0.385927,0.0619126,0,0.0717052,0.05616,0.1,1.265,0.193,95.989,8.9,382.2609344,812.225,1.094517,0.540873739,0.138317723,1439.64537,3.576195364,0.762200173,283,0.036692845,3.180903279,0.796166468,0.586672916,(1.3877787807814457e-17+0j)
27/12/2004,-0.228057,0.0695947,0,0.0804584,0.05616,0.1,-0.282,0.172,96.574,9.2,382.2609344,812.225,1.094517,0.540873739,0.142497192,1439.64537,3.576195364,0.762200173,283,0.036916467,3.180903279,0.796166468,0.586672916,0j
28/12/2004,-0.074095,0.420791,0,0.463454,0.05616,0.1,-0.659,0.649,96.623,0,382.2609344,812.225,1.094517,0.540873739,0.690916503,1439.64537,3.576195364,0.762200173,283,0.036935198,3.180903279,0.796166468,0.586672916,0j
29/12/2004,0.00314363,0.30722,0.0546376,0.346667,0.05616,0.1,0.557,0.451,97.385,0.8,382.2609344,812.225,1.094517,0.540873739,0.645000927,1439.64537,3.576195364,0.762200173,283,0.037226481,3.180903279,0.796166468,0.586672916,(5.551115123125783e-17+0j)
30/12/2004,0.00602207,0.582058,0.058407,0.637753,0.05616,0.1,0.858,1.066,98.462,0,382.2609344,812.225,1.094517,0.540873739,0.943392505,1439.64537,3.576195364,0.762200173,283,0.037638176,3.180903279,0.796166468,0.586672916,0j
31/12/2004,0.0780679,0.315614,0.137233,0.354783,0.1859019,0.2275025,3.179,0.917,97.891,0.3,382.2609344,812.225,1.094517,0.540873739,0.733201494,1439.64537,3.576195364,0.762200173,283,0.037419905,3.180903279,0.796166468,0.586672916,(-5.551115123125783e-17+0j)
01/01/2005,0.0862493,0.136145,0.0862493,0.183587,0.2831217,0.4100919,4.263,0.794,97.707,3.4,396.6902055,780.4,1.094517,0.540873739,0.465282221,1513.98933,3.641633898,0.768920182,285,0.03875941,3.281605869,0.806175648,0.555205789,(-5.551115123125783e-17+0j)
02/01/2005,0.403123,0.291143,0.403123,0.293563,0.2831217,0.4100919,4.036,2.158,97.1,0.4,396.6902055,780.4,1.094517,0.540873739,0.839981941,1513.98933,3.641633898,0.768920182,285,0.038518619,3.281605869,0.806175648,0.555205789,0j
03/01/2005,-0.105756,0.159942,0,0.144493,0.2831217,0.4100919,2.092,1.077,97.74,5.4,396.6902055,780.4,1.094517,0.540873739,0.256207191,1513.98933,3.641633898,0.768920182,285,0.038772501,3.281605869,0.806175648,0.555205789,(-2.7755575615628914e-17+0j)
04/01/2005,0.398469,0.363088,0.398469,0.167231,0.1819395,0.193725,4.64,1.794,97.761,1.8,396.6902055,780.4,1.094517,0.540873739,0.346450102,1513.98933,3.641633898,0.768920182,285,0.038780831,3.281605869,0.806175648,0.555205789,0j
05/01/2005,0.234606,0.508949,0.234606,0.209161,0.1819395,0.193725,3.675,1.172,97.902,0.4,396.6902055,780.4,1.094517,0.540873739,0.507244701,1513.98933,3.641633898,0.768920182,285,0.038836764,3.281605869,0.806175648,0.555205789,0j
06/01/2005,0.355045,0.697592,0.355045,0.289391,0.1819395,0.193725,3.998,1.351,97.937,5.5,396.6902055,780.4,1.094517,0.540873739,0.845378052,1513.98933,3.641633898,0.768920182,285,0.038850649,3.281605869,0.806175648,0.555205789,(-5.551115123125783e-17+0j)
07/01/2005,0.730324,0.815086,0.730324,0.299762,0.1819395,0.193725,6.639,2.676,98.158,0,396.6902055,780.4,1.094517,0.540873739,0.956643005,1513.98933,3.641633898,0.768920182,285,0.038938317,3.281605869,0.806175648,0.555205789,0j
08/01/2005,1.1463,1.0501,1.1463,0.363497,0.2010773,0.2330756,9.25,5.646,97.405,0.5,396.6902055,780.4,1.094517,0.540873739,1.280610405,1513.98933,3.641633898,0.768920182,285,0.038639609,3.281605869,0.806175648,0.555205789,(-2.220446049250313e-16+0j)
09/01/2005,0.57318,1.06462,0.57318,0.353825,0.2057128,0.2426887,5.008,3.051,97.955,0,396.6902055,780.4,1.094517,0.540873739,1.105758208,1513.98933,3.641633898,0.768920182,285,0.038857789,3.281605869,0.806175648,0.555205789,(1.1102230246251565e-16+0j)
10/01/2005,0.730417,1.00544,0.730417,0.35207,0.2112352,0.2539819,8.086,2.932,97.988,0.2,396.6902055,780.4,1.094517,0.540873739,1.423502155,1513.98933,3.641633898,0.768920182,285,0.03887088,3.281605869,0.806175648,0.555205789,(1.1102230246251565e-16+0j)
11/01/2005,0.625393,0.775331,0.625393,0.310773,0.2177011,0.2673269,4.9,2.403,98.099,0,396.6902055,780.4,1.094517,0.540873739,0.92530462,1513.98933,3.641633898,0.768920182,285,0.038914912,3.281605869,0.806175648,0.555205789,(-1.1102230246251565e-16+0j)
12/01/2005,0.336943,0.588109,0.336943,0.30455,0.2307381,0.2947144,3.345,2.021,97.824,0.8,396.6902055,780.4,1.094517,0.540873739,0.880211298,1513.98933,3.641633898,0.768920182,285,0.038805823,3.281605869,0.806175648,0.555205789,(-1.1102230246251565e-16+0j)
13/01/2005,0.16381,0.459548,0.16381,0.286753,0.2414574,0.3169462,2.491,1.547,97.795,1.9,396.6902055,780.4,1.094517,0.540873739,0.882740266,1513.98933,3.641633898,0.768920182,285,0.038794319,3.281605869,0.806175648,0.555205789,(-5.551115123125783e-17+0j)
14/01/2005,0.0849609,0.296681,0.0849609,0.198086,0.2536219,0.3424206,1.186,0.895,98.234,0.9,396.6902055,780.4,1.094517,0.540873739,0.712857218,1513.98933,3.641633898,0.768920182,285,0.038968466,3.281605869,0.806175648,0.555205789,(-1.1102230246251565e-16+0j)
15/01/2005,0.428331,0.184568,0.428331,0.123788,0.2670223,0.3705312,-0.2,0.849,98.609,0,396.6902055,780.4,1.094517,0.540873739,0.554366286,1513.98933,3.641633898,0.768920182,285,0.039117224,3.281605869,0.806175648,0.555205789,0j
16/01/2005,0.458937,0.430466,0.458937,0.400377,0.2821632,0.40276,-1.269,1.965,98.4,0,396.6902055,780.4,1.094517,0.540873739,0.954676156,1513.98933,3.641633898,0.768920182,285,0.039034316,3.281605869,0.806175648,0.555205789,0j
17/01/2005,0.673195,0.380887,0.673195,0.350851,0.2968548,0.4341287,1.416,2.497,97.751,0,396.6902055,780.4,1.094517,0.540873739,1.233481808,1513.98933,3.641633898,0.768920182,285,0.038776864,3.281605869,0.806175648,0.555205789,0j
18/01/2005,0.43412,0.249984,0.43412,0.193283,0.3109319,0.4644794,2.635,1.905,96.034,0.6,396.6902055,780.4,1.094517,0.540873739,0.899925029,1513.98933,3.641633898,0.768920182,285,0.038095747,3.281605869,0.806175648,0.555205789,0j
19/01/2005,0.496529,0.238083,0.496529,0.190394,0.3235433,0.4921906,1.416,1.439,96.208,0,396.6902055,780.4,1.094517,0.540873739,0.828677932,1513.98933,3.641633898,0.768920182,285,0.038164771,3.281605869,0.806175648,0.555205789,(-5.551115123125783e-17+0j)
20/01/2005,0.398437,0.129467,0.398437,0.0803511,0.3312418,0.5096444,3.548,1.145,95.606,15.2,396.6902055,780.4,1.094517,0.540873739,0.466018969,1513.98933,3.641633898,0.768920182,285,0.037925964,3.281605869,0.806175648,0.555205789,0j
21/01/2005,0.700412,0.191746,0.700412,0.15134,0.3365433,0.5224294,1.378,0.735,95.302,8.6,396.6902055,780.4,1.094517,0.540873739,0.64156488,1513.98933,3.641633898,0.768920182,285,0.03780537,3.281605869,0.806175648,0.555205789,(-5.551115123125783e-17+0j)
22/01/2005,0.271254,0.24152,0.271254,0.247872,0.3376204,0.526385,0.107,0.807,96.308,2.4,396.6902055,780.4,1.094517,0.540873739,0.773245929,1513.98933,3.641633898,0.768920182,285,0.03820444,3.281605869,0.806175648,0.555205789,(-5.551115123125783e-17+0j)
23/01/2005,0.152161,0.251803,0.152161,0.291614,0.3343661,0.5210244,-1.088,0.743,96.858,4.4,396.6902055,780.4,1.094517,0.540873739,0.760636719,1513.98933,3.641633898,0.768920182,285,0.03842262,3.281605869,0.806175648,0.555205789,(5.551115123125783e-17+0j)
24/01/2005,-0.00791527,0.235003,0,0.238154,0.329753,0.5131419,-3.099,0.404,96.676,4.7,396.6902055,780.4,1.094517,0.540873739,0.734942138,1513.98933,3.641633898,0.768920182,285,0.038350422,3.281605869,0.806175648,0.555205789,(-5.551115123125783e-17+0j)
25/01/2005,0.0382329,0.228004,0.0382329,0.253623,0.3178393,0.489245,-4.838,0.308,97.303,3.5,396.6902055,780.4,1.094517,0.540873739,0.634639626,1513.98933,3.641633898,0.768920182,285,0.038599147,3.281605869,0.806175648,0.555205789,0j
26/01/2005,0.0911246,0.25394,0.0911246,0.357955,0.3042394,0.461715,-6.349,0.338,97.725,0,396.6902055,780.4,1.094517,0.540873739,0.617224134,1513.98933,3.641633898,0.768920182,285,0.03876655,3.281605869,0.806175648,0.555205789,0j
27/01/2005,-0.413949,0.229165,0,0.315531,0.2896973,0.4323075,-6.449,0.354,97.256,0.1,396.6902055,780.4,1.094517,0.540873739,0.68359426,1513.98933,3.641633898,0.768920182,285,0.038580503,3.281605869,0.806175648,0.555205789,0j
28/01/2005,-0.116128,0.206242,0,0.288567,0.2745718,0.4003925,-6.494,0.409,96.932,1.2,396.6902055,780.4,1.094517,0.540873739,0.733626193,1513.98933,3.641633898,0.768920182,285,0.038451975,3.281605869,0.806175648,0.555205789,(-5.551115123125783e-17+0j)
29/01/2005,0.203551,0.210683,0.203551,0.362707,0.2619448,0.373555,-7.611,0.422,97.688,0,396.6902055,780.4,1.094517,0.540873739,0.702598839,1513.98933,3.641633898,0.768920182,285,0.038751873,3.281605869,0.806175648,0.555205789,0j
30/01/2005,-0.0229029,0.189919,0,0.29986,0.2511775,0.3494844,-3.883,0.695,98.03,0.2,396.6902055,780.4,1.094517,0.540873739,0.994043108,1513.98933,3.641633898,0.768920182,285,0.038887541,3.281605869,0.806175648,0.555205789,0j
31/01/2005,0.00880085,0.103431,0.00880085,0.0536112,0.2831217,0.4100919,0.004,0.302,97.161,13.1,396.6902055,780.4,1.094517,0.540873739,0.365605786,1513.98933,3.641633898,0.768920182,285,0.038542817,3.281605869,0.806175648,0.555205789,0j
01/02/2005,-0.390742,0.0611209,0,0.0823226,0.3683333,0.5761375,-0.476,0.597,97.14,1.2,396.6902055,780.4,1.094517,0.540873739,0.605826815,1513.98933,3.641633898,0.768920182,285,0.038534487,3.281605869,0.806175648,0.555205789,0j
02/02/2005,-0.0854328,0.0134096,0,0.058391,0.3874311,0.6154081,-0.07,0.467,97.638,4.5,396.6902055,780.4,1.094517,0.540873739,0.538172242,1513.98933,3.641633898,0.768920182,285,0.038732038,3.281605869,0.806175648,0.555205789,(-5.551115123125783e-17+0j)
03/02/2005,0.0853287,0.0596157,0.0860382,0.071671,0.4038503,0.649875,-0.408,0.267,98.167,7.2,396.6902055,780.4,1.094517,0.540873739,0.772663452,1513.98933,3.641633898,0.768920182,285,0.038941887,3.281605869,0.806175648,0.555205789,(5.551115123125783e-17+0j)
04/02/2005,0.279998,0.0892428,0.279998,0.0732924,0.4156278,0.6751012,-3.58,0.427,98.829,0,396.6902055,780.4,1.094517,0.540873739,0.871793094,1513.98933,3.641633898,0.768920182,285,0.039204496,3.281605869,0.806175648,0.555205789,(-5.551115123125783e-17+0j)
05/02/2005,0.716853,0.146626,0.716853,0.160636,0.4212275,0.6874931,-6.767,0.88,98.572,0,396.6902055,780.4,1.094517,0.540873739,0.911166832,1513.98933,3.641633898,0.768920182,285,0.039102547,3.281605869,0.806175648,0.555205789,0j
